Size: 20000

['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']

AdaBoost (RF) (accuracy): [0.9496999999999998, 0.92215, 0.93785, 0.9198, 0.9055, 0.9206, 0.90445, 0.88265, 0.88375, 0.92915, 0.91055]

LightGBM (accuracy): [0.9475, 0.91465, 0.93, 0.9275, 0.91215, 0.9355, 0.91735, 0.89955, 0.85145, 0.9224, 0.90495]

Adaboost (LGBM) (accuracy): [0.9627000000000001, 0.94065, 0.9463, 0.9371, 0.931, 0.9389, 0.92805, 0.9213, 0.90035, 0.9423, 0.92315]

AdaBoost (RF) (auc): [0.9903688588627901, 0.921098341099422, 0.9384700318576485, 0.9180172900288317, 0.9081136789616691, 0.9224628663994645, 0.9020027956231276, 0.8937817624270044, 0.8955963922321412, 0.9292255827635526, 0.9108327850666434]

LightGBM (auc): [0.9889406320164831, 0.914012786024243, 0.9301640392304401, 0.9261862073073944, 0.9136974876056956, 0.9364240444018708, 0.9158891923933418, 0.9061789743497353, 0.8674566933246585, 0.9224411148368483, 0.9050998362740389]

Adaboost (LGBM) (auc): [0.9933324686443571, 0.9401116475316648, 0.9465521423373807, 0.9357916632236501, 0.9325670736682283, 0.9401966829971038, 0.9262462150947628, 0.9276036905281173, 0.9109676503972759, 0.942345332795513, 0.923332925575192]

AdaBoost (RF) (precision): [0.9638833144618759, 0.952845889271053, 0.9573378839590444, 0.9737950397753861, 0.9676818580192813, 0.9726411029728566, 0.9627589510238295, 0.964478992423497, 0.9607214081331831, 0.9483924669649361, 0.943784131063283]

LightGBM (precision): [0.9565475701899417, 0.9302050896596156, 0.9384118280622735, 0.9658013544018059, 0.9501609386356556, 0.9624872579001019, 0.9492631342108223, 0.95649332461955, 0.9502029769959405, 0.9327688226892471, 0.9224093398078314]

Adaboost (LGBM) (precision): [0.9708589822305036, 0.9553847795922724, 0.956068796068796, 0.9767441860465116, 0.9693919900394272, 0.9757493755203996, 0.9718099183062938, 0.9718218773096822, 0.9680533014435808, 0.9540899795501022, 0.9449828071272273]

AdaBoost (RF) (recall): [0.9441928116063589, 0.8835390946502057, 0.9210043457267021, 0.857790601813685, 0.8470464135021097, 0.8712852180625241, 0.8340248962655602, 0.8315235833050559, 0.8554663372452131, 0.9082303706656039, 0.8745782893431236]

LightGBM (recall): [0.9479102139495872, 0.8912551440329218, 0.9255432158377596, 0.8818013190436933, 0.8775412351361719, 0.9110382091856426, 0.8753112033195021, 0.8691041737360027, 0.8132334774552192, 0.9110203268234356, 0.8858900575511014]

Adaboost (LGBM) (recall): [0.9612387366551335, 0.9208847736625514, 0.9394495412844037, 0.8915910964550701, 0.8959532029152283, 0.9045735237360093, 0.8761410788381743, 0.8923481506616898, 0.875, 0.9297528895974492, 0.8998809287557055]

