Size: 10000

['Training data', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12']

AdaBoost (RF) (accuracy): [0.9364000000000001, 0.9075, 0.9272, 0.9125, 0.8957, 0.9118, 0.8985, 0.8737, 0.8525, 0.9116, 0.8965]

LightGBM (accuracy): [0.9413500000000001, 0.9095, 0.9254, 0.9216, 0.9101, 0.9291, 0.9127, 0.8978, 0.8633, 0.9154, 0.9002]

Adaboost (LGBM) (accuracy): [0.9493, 0.9254, 0.9348, 0.9343, 0.9262, 0.9366, 0.9221, 0.9117, 0.8706, 0.9352, 0.9213]

AdaBoost (RF) (auc): [0.985682202486176, 0.9064577658344767, 0.9278614458374479, 0.9118494223915447, 0.8985603962295469, 0.9135048509146516, 0.8968937001412955, 0.8846654316488333, 0.8657904127002982, 0.9118501662874147, 0.8968266826682667]

LightGBM (auc): [0.9867923803632739, 0.9088773372151953, 0.9254436180603112, 0.9211600303142027, 0.9116688530529181, 0.9300767201111234, 0.9115924364870653, 0.9049890393271163, 0.8742760429379152, 0.9154409742191992, 0.9003800380038004]

Adaboost (LGBM) (auc): [0.989219631065979, 0.9247822647984012, 0.9351082370242221, 0.9339008285199296, 0.9278164649294947, 0.9376241403389161, 0.9209571670449224, 0.9184429155009034, 0.8838868409448146, 0.93537145857818, 0.9214771477147714]

AdaBoost (RF) (precision): [0.9531380486873356, 0.9339372514361467, 0.9460911080167098, 0.9652412531442945, 0.9591926283457657, 0.961108723678556, 0.9504557139518579, 0.9555686044235663, 0.9440684004275026, 0.9280898876404494, 0.925949501379164]

LightGBM (precision): [0.9507372954274936, 0.922879177377892, 0.931928060336492, 0.956140350877193, 0.9467602146099876, 0.9585130416923393, 0.947391985672711, 0.9573991031390134, 0.9454354669464848, 0.9199602780536247, 0.9168724279835391]

Adaboost (LGBM) (precision): [0.957732324853003, 0.940192926045016, 0.9460199491492275, 0.9664853101196953, 0.9636588891183151, 0.9672704816797035, 0.9595596495169625, 0.9661173856693205, 0.9558849479442386, 0.9470813976974348, 0.9381294964028777]

AdaBoost (RF) (recall): [0.9304623753399819, 0.8710076241500103, 0.9123345482447727, 0.8537621359223301, 0.8361063300822337, 0.8645148821028218, 0.8351129363449692, 0.8249408583981075, 0.820306454109271, 0.8951724137931034, 0.8641584158415841]

LightGBM (recall): [0.9425203989120581, 0.887698330929322, 0.9244197199309419, 0.8818770226537217, 0.8774144195830943, 0.9020100502512562, 0.868993839835729, 0.8658330517066577, 0.8367125831914565, 0.9127093596059114, 0.8823762376237624]

Adaboost (LGBM) (recall): [0.9500453309156844, 0.9037708633834741, 0.9278726261269902, 0.8982605177993528, 0.8925224708357239, 0.9081948202551218, 0.8770020533880903, 0.8817167962149375, 0.8384151060207399, 0.9239408866995074, 0.9037623762376238]

